 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  21. 2.2022    Time:  16:12:13
 Units: L = cm   , T = days , M = mmol 



                               Node(  1)                                 Node(  6)                                 Node( 11)                                 Node( 16)                                 Node( 21)                                 Node( 26)                                 Node( 36)                                 Node( 46)                                 Node( 56)                                 Node( 66)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0010     -204.80  0.2848  0.8302E-01  0.0000E+00       -189.96  0.2903 -0.9022E-01  0.0000E+00       -176.58  0.2959 -0.2426E+00  0.0000E+00       -164.16  0.3011 -0.3850E+00  0.0000E+00       -152.41  0.3060 -0.5206E+00  0.0000E+00       -141.04  0.3112 -0.6594E+00  0.0000E+00       -118.60  0.3216 -0.9045E+00  0.0000E+00        -95.57  0.3329 -0.1103E+01  0.0000E+00        -71.17  0.3450 -0.1242E+01  0.0000E+00        -45.13  0.3574 -0.1335E+01  0.0000E+00
          0.0023     -204.86  0.2848  0.8300E-01  0.2118E-17       -189.99  0.2903 -0.8953E-01  0.2078E-17       -176.61  0.2959 -0.2423E+00  0.2039E-17       -164.19  0.3010 -0.3847E+00  0.2004E-17       -152.44  0.3059 -0.5200E+00  0.1972E-17       -141.06  0.3112 -0.6588E+00  0.1939E-17       -118.62  0.3216 -0.9035E+00  0.1876E-17        -95.59  0.3329 -0.1102E+01  0.1812E-17        -71.18  0.3450 -0.1241E+01  0.1749E-17        -45.16  0.3574 -0.1365E+01  0.1688E-17
          0.0040     -204.93  0.2848  0.8301E-01  0.0000E+00       -190.04  0.2902 -0.8879E-01  0.0000E+00       -176.65  0.2958 -0.2418E+00  0.0000E+00       -164.23  0.3010 -0.3843E+00  0.0000E+00       -152.47  0.3059 -0.5195E+00  0.0000E+00       -141.09  0.3112 -0.6580E+00  0.0000E+00       -118.65  0.3216 -0.9023E+00  0.0000E+00        -95.60  0.3329 -0.1100E+01  0.0000E+00        -71.20  0.3450 -0.1240E+01  0.0000E+00        -45.21  0.3573 -0.1427E+01  0.0000E+00
          0.0062     -205.02  0.2848  0.8299E-01  0.2409E-10       -190.10  0.2902 -0.8752E-01  0.2353E-10       -176.70  0.2958 -0.2413E+00  0.2298E-10       -164.28  0.3010 -0.3838E+00  0.2248E-10       -152.52  0.3059 -0.5186E+00  0.2203E-10       -141.14  0.3112 -0.6569E+00  0.2157E-10       -118.68  0.3216 -0.9007E+00  0.2070E-10        -95.63  0.3329 -0.1098E+01  0.1983E-10        -71.22  0.3450 -0.1242E+01  0.1896E-10        -45.32  0.3573 -0.1518E+01  0.1815E-10
          0.0090     -205.12  0.2847  0.8300E-01  0.0000E+00       -190.17  0.2902 -0.8582E-01  0.0000E+00       -176.77  0.2958 -0.2405E+00  0.0000E+00       -164.34  0.3010 -0.3831E+00  0.0000E+00       -152.58  0.3059 -0.5177E+00  0.0000E+00       -141.19  0.3111 -0.6556E+00  0.0000E+00       -118.72  0.3216 -0.8987E+00  0.0000E+00        -95.66  0.3329 -0.1096E+01  0.0000E+00        -71.25  0.3450 -0.1248E+01  0.0000E+00        -45.48  0.3572 -0.1623E+01  0.0000E+00
          0.0128     -205.25  0.2847  0.8301E-01  0.4036E-08       -190.27  0.2902 -0.8354E-01  0.3936E-08       -176.86  0.2958 -0.2395E+00  0.3839E-08       -164.42  0.3009 -0.3821E+00  0.3752E-08       -152.65  0.3059 -0.5163E+00  0.3674E-08       -141.26  0.3111 -0.6538E+00  0.3593E-08       -118.78  0.3215 -0.8961E+00  0.3441E-08        -95.70  0.3328 -0.1093E+01  0.3288E-08        -71.30  0.3450 -0.1263E+01  0.3138E-08        -45.70  0.3571 -0.1720E+01  0.2997E-08
          0.0176     -205.41  0.2846  0.8299E-01  0.0000E+00       -190.40  0.2901 -0.8077E-01  0.0000E+00       -176.97  0.2957 -0.2380E+00  0.0000E+00       -164.53  0.3009 -0.3808E+00  0.0000E+00       -152.75  0.3058 -0.5147E+00  0.0000E+00       -141.36  0.3110 -0.6515E+00  0.0000E+00       -118.86  0.3215 -0.8928E+00  0.0000E+00        -95.76  0.3328 -0.1091E+01  0.0000E+00        -71.39  0.3449 -0.1288E+01  0.0000E+00        -45.98  0.3570 -0.1798E+01  0.0000E+00
          0.0239     -205.61  0.2845  0.8300E-01  0.4781E-07       -190.57  0.2900 -0.7759E-01  0.4661E-07       -177.12  0.2956 -0.2360E+00  0.4544E-07       -164.67  0.3008 -0.3790E+00  0.4440E-07       -152.88  0.3058 -0.5124E+00  0.4346E-07       -141.47  0.3110 -0.6485E+00  0.4249E-07       -118.95  0.3214 -0.8886E+00  0.4068E-07        -95.84  0.3328 -0.1090E+01  0.3885E-07        -71.53  0.3449 -0.1322E+01  0.3706E-07        -46.30  0.3569 -0.1848E+01  0.3540E-07
          0.0320     -205.86  0.2844  0.8300E-01  0.0000E+00       -190.80  0.2899 -0.7411E-01  0.0000E+00       -177.31  0.2956 -0.2332E+00  0.0000E+00       -164.85  0.3008 -0.3765E+00  0.0000E+00       -153.05  0.3057 -0.5095E+00  0.0000E+00       -141.63  0.3109 -0.6447E+00  0.0000E+00       -119.08  0.3214 -0.8835E+00  0.0000E+00        -95.95  0.3327 -0.1091E+01  0.0000E+00        -71.74  0.3447 -0.1359E+01  0.0000E+00        -46.67  0.3567 -0.1869E+01  0.0000E+00
          0.0426     -206.17  0.2843  0.8300E-01  0.2972E-06       -191.08  0.2898 -0.7039E-01  0.2896E-06       -177.57  0.2955 -0.2296E+00  0.2823E-06       -165.08  0.3007 -0.3732E+00  0.2758E-06       -153.26  0.3056 -0.5056E+00  0.2699E-06       -141.83  0.3108 -0.6399E+00  0.2639E-06       -119.24  0.3213 -0.8779E+00  0.2526E-06        -96.12  0.3326 -0.1097E+01  0.2412E-06        -72.02  0.3446 -0.1394E+01  0.2301E-06        -47.06  0.3565 -0.1862E+01  0.2199E-06
