day,min_zn_inrice,max_zn_inrice,zn_actual
101,255895.55615904287,1894045.8985406952,534273.1797456305
102,258383.17542170372,1906110.9277441949,541675.4877307266
103,260916.40092003677,1917317.7134439247,548295.0667250055
104,262802.35931800015,1926070.4051888934,555461.673377521
105,263210.8409477022,1921663.150995364,556178.0089125326
106,262500.1364580811,1906756.2708524214,555597.0293337395
107,261892.45610312972,1893092.9107240937,554214.111503751
108,260553.36925550748,1876948.5304241888,551854.1170422036
109,258429.22608335837,1858612.1616978142,549275.6639072652
110,254802.1649258614,1830048.8993472548,547343.0394315155
111,253354.4350602448,1815592.172473843,546223.7053223553
112,251115.8570062667,1792779.2615301167,545172.4626305549
113,250705.81749490136,1783523.3109506024,545716.0720684053
114,251458.3149911303,1778256.518767959,543774.3779138284
115,249997.85336504446,1765120.7604883995,542539.9663262613
116,248034.56138632138,1746121.1939302473,541379.802954147
117,246341.95531920047,1729004.1505914154,539271.5103981914
118,243713.0069678239,1708354.9959018144,536220.7107498695
119,241478.8211250629,1694251.3176354123,533530.2056237793
120,239255.35962563456,1679249.9013535187,533808.63265546
121,239190.61029013887,1670533.4576914406,532290.1886139351
122,237846.93491757268,1658414.4913166761,530679.800725629
123,236191.62891926413,1644560.1787805445,529177.9506905387
124,233861.55621225428,1625473.1452424848,527302.1994308493
125,232149.90301450313,1612329.868654912,527369.6251532052
126,231847.85798235878,1603433.4853999065,525500.0129322782
127,229725.32687860163,1587591.4195995517,523580.5208624989
128,227107.42637068074,1568301.9183905227,523457.48916208
129,225831.1982297161,1552976.9962456245,520754.128767387
130,223474.26604314646,1538441.366318613,520498.7849222615
131,222733.4366921184,1527653.1903045867,520192.6410653143
132,221487.69989335877,1513316.4771734541,517626.28798623534
133,219338.86976447684,1499880.9047543795,517199.02902345214
134,218591.58292994896,1489753.878233302,514278.44637687976
135,216188.63488935528,1475983.3358588805,513770.8789102508
136,215213.28755572985,1464614.306246215,510966.3324216964
137,212385.9501817342,1447225.1632657184,510318.3885050516
138,211027.8013328421,1433423.9733841964,507959.2109112673
139,208736.88467677654,1418053.2828198823,507153.1455160261
140,207432.51131385023,1405044.9391260576,506266.93522041396
141,206154.22541818247,1392401.3778133907,503792.1928221041
142,204207.80246746444,1379765.3547153939,502784.9277545978
143,203118.7722746353,1368892.8934499158,501717.6512841003
144,202028.65432606652,1358165.6112505612,499577.706853051
145,200314.74143430675,1345991.7196328687,498397.72999812174
146,199159.24146819385,1335084.548356781,496138.54727148416
147,197522.5037780301,1323812.3617914033,499598.34727148415
