 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  21. 2.2022    Time:  16:12:15
 Units: L = cm   , T = days , M = mmol 



                               Node(  1)                                 Node(  6)                                 Node( 11)                                 Node( 16)                                 Node( 21)                                 Node( 26)                                 Node( 36)                                 Node( 46)                                 Node( 56)                                 Node( 66)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0010     -261.64  0.2656  0.1660E+00  0.0000E+00       -242.99  0.2711  0.2086E+00  0.0000E+00       -224.15  0.2779  0.2185E+00  0.0000E+00       -206.33  0.2843  0.1768E+00  0.0000E+00       -189.59  0.2904  0.1129E+00  0.0000E+00       -173.86  0.2970  0.3665E-01  0.0000E+00       -144.28  0.3097 -0.1007E+00  0.0000E+00       -115.79  0.3230 -0.2084E+00  0.0000E+00        -87.36  0.3370 -0.2826E+00  0.0000E+00        -58.58  0.3512 -0.3273E+00  0.0000E+00
          0.0023     -261.68  0.2656  0.1660E+00  0.2272E-17       -242.98  0.2711  0.2076E+00  0.2225E-17       -224.15  0.2779  0.2177E+00  0.2171E-17       -206.34  0.2843  0.1764E+00  0.2122E-17       -189.60  0.2904  0.1130E+00  0.2077E-17       -173.87  0.2970  0.3679E-01  0.2031E-17       -144.29  0.3097 -0.1003E+00  0.1948E-17       -115.79  0.3230 -0.2080E+00  0.1868E-17        -87.36  0.3370 -0.2821E+00  0.1790E-17        -58.58  0.3512 -0.3298E+00  0.1718E-17
          0.0040     -261.70  0.2656  0.1660E+00  0.0000E+00       -242.96  0.2711  0.2064E+00  0.0000E+00       -224.16  0.2779  0.2167E+00  0.0000E+00       -206.35  0.2843  0.1759E+00  0.0000E+00       -189.62  0.2904  0.1129E+00  0.0000E+00       -173.89  0.2970  0.3700E-01  0.0000E+00       -144.31  0.3097 -0.9972E-01  0.0000E+00       -115.80  0.3230 -0.2074E+00  0.0000E+00        -87.37  0.3370 -0.2815E+00  0.0000E+00        -58.59  0.3512 -0.3387E+00  0.0000E+00
          0.0062     -261.72  0.2655  0.1660E+00  0.2630E-10       -242.94  0.2711  0.2051E+00  0.2562E-10       -224.17  0.2779  0.2154E+00  0.2485E-10       -206.38  0.2843  0.1752E+00  0.2415E-10       -189.65  0.2904  0.1128E+00  0.2351E-10       -173.92  0.2970  0.3721E-01  0.2287E-10       -144.33  0.3097 -0.9907E-01  0.2170E-10       -115.82  0.3230 -0.2066E+00  0.2059E-10        -87.38  0.3370 -0.2809E+00  0.1953E-10        -58.62  0.3511 -0.3583E+00  0.1855E-10
          0.0090     -261.72  0.2655  0.1660E+00  0.0000E+00       -242.92  0.2711  0.2037E+00  0.0000E+00       -224.18  0.2778  0.2137E+00  0.0000E+00       -206.40  0.2843  0.1743E+00  0.0000E+00       -189.68  0.2904  0.1126E+00  0.0000E+00       -173.95  0.2970  0.3748E-01  0.0000E+00       -144.36  0.3097 -0.9827E-01  0.0000E+00       -115.84  0.3230 -0.2056E+00  0.0000E+00        -87.39  0.3370 -0.2808E+00  0.0000E+00        -58.66  0.3511 -0.3898E+00  0.0000E+00
          0.0128     -261.71  0.2655  0.1660E+00  0.4424E-08       -242.89  0.2712  0.2022E+00  0.4302E-08       -224.19  0.2778  0.2114E+00  0.4167E-08       -206.44  0.2842  0.1732E+00  0.4045E-08       -189.73  0.2904  0.1123E+00  0.3933E-08       -173.99  0.2969  0.3779E-01  0.3819E-08       -144.39  0.3096 -0.9725E-01  0.3615E-08       -115.86  0.3230 -0.2043E+00  0.3421E-08        -87.41  0.3370 -0.2824E+00  0.3236E-08        -58.74  0.3511 -0.4303E+00  0.3066E-08
          0.0176     -261.69  0.2656  0.1660E+00  0.0000E+00       -242.86  0.2712  0.2008E+00  0.0000E+00       -224.21  0.2778  0.2087E+00  0.0000E+00       -206.49  0.2842  0.1716E+00  0.0000E+00       -189.79  0.2904  0.1119E+00  0.0000E+00       -174.05  0.2969  0.3819E-01  0.0000E+00       -144.43  0.3096 -0.9597E-01  0.0000E+00       -115.89  0.3229 -0.2028E+00  0.0000E+00        -87.44  0.3370 -0.2872E+00  0.0000E+00        -58.85  0.3510 -0.4735E+00  0.0000E+00
          0.0239     -261.66  0.2656  0.1660E+00  0.5244E-07       -242.83  0.2712  0.1992E+00  0.5096E-07       -224.23  0.2778  0.2053E+00  0.4935E-07       -206.55  0.2842  0.1696E+00  0.4789E-07       -189.86  0.2903  0.1113E+00  0.4655E-07       -174.12  0.2969  0.3864E-01  0.4519E-07       -144.49  0.3096 -0.9435E-01  0.4275E-07       -115.93  0.3229 -0.2012E+00  0.4043E-07        -87.49  0.3369 -0.2962E+00  0.3822E-07        -59.00  0.3510 -0.5119E+00  0.3620E-07
          0.0320     -261.62  0.2656  0.1660E+00  0.0000E+00       -242.79  0.2712  0.1972E+00  0.0000E+00       -224.25  0.2778  0.2012E+00  0.0000E+00       -206.62  0.2842  0.1671E+00  0.0000E+00       -189.95  0.2903  0.1104E+00  0.0000E+00       -174.21  0.2969  0.3916E-01  0.0000E+00       -144.56  0.3096 -0.9234E-01  0.0000E+00       -115.98  0.3229 -0.2001E+00  0.0000E+00        -87.57  0.3369 -0.3096E+00  0.0000E+00        -59.18  0.3509 -0.5407E+00  0.0000E+00
          0.0426     -261.56  0.2656  0.1660E+00  0.3260E-06       -242.76  0.2712  0.1949E+00  0.3165E-06       -224.28  0.2778  0.1965E+00  0.3065E-06       -206.71  0.2841  0.1638E+00  0.2974E-06       -190.06  0.2902  0.1092E+00  0.2891E-06       -174.33  0.2968  0.3971E-01  0.2807E-06       -144.66  0.3095 -0.8996E-01  0.2655E-06       -116.06  0.3229 -0.2000E+00  0.2510E-06        -87.69  0.3368 -0.3257E+00  0.2372E-06        -59.39  0.3508 -0.5568E+00  0.2248E-06
